CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IQR_outlier_count,IQR_flag,ZScore_outlier_count,ZScore_flag,IF_flag,IF_anomaly_score,MAHA_dist2,MAHA_flag,LOF_flag,LOF_score,UNI_flag,MV_flag,UniMV_Segment,Max_Abs_Z,HighBal_Churn_flag,DBSCAN_flag,Composite_Anomaly_Score,Anomaly_Class
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,0,0,0,0,0,-0.45959625064415466,4.078075326976103,0,0,0.9925731902825419,0,0,Neither,1.2859880734857039,0,0,0,Normal — Not Flagged
730,France,Female,47,7,0.0,1,1,0,33373.26,1,0,0,0,0,0,-0.4977940157259981,7.1949607991554725,0,0,1.0282972604612974,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,0,0,0,0,0,-0.5072898856612855,7.602663066023851,0,1,1.27331910842909,0,1,Multivariate only,1.5649055591174432,0,0,0,Normal — Not Flagged
666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,0,0,0,0,0,-0.5275925616329672,13.824261587462027,0,0,1.116847288829702,0,0,Neither,1.9145284648188758,0,0,0,Normal — Not Flagged
580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,0,0,0,0,0,-0.44775180035671375,4.197161142363852,0,0,0.9773206406234246,0,0,Neither,0.8840732847140522,0,0,0,Normal — Not Flagged
850,France,Male,27,6,96654.72,2,0,0,152740.16,0,0,0,0,0,0,-0.5354751239286667,7.807121318071184,0,0,1.1045215179767751,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
563,France,Male,22,3,137583.04,1,0,1,5791.85,0,0,0,0,0,0,-0.5295403803672561,9.02959380059561,0,0,1.1572298891796478,0,0,Neither,1.6397547740213736,0,0,0,Normal — Not Flagged
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,0,0,0,0,0,-0.5171156381092729,6.196501784311793,0,0,1.1951740605098664,0,0,Neither,1.5112399727285821,0,0,0,Normal — Not Flagged
659,France,Male,32,9,95377.13,1,0,1,187551.24,0,0,0,0,0,0,-0.479246845196032,5.67754160037475,0,0,1.0036198155295095,0,0,Neither,1.5208593982017766,0,0,0,Normal — Not Flagged
607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,0,0,0,0,0,-0.4853396253245456,6.204868368506747,0,0,1.0190158577807542,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,0,0,0,0,0,-0.5488803617263959,15.812963576752471,0,0,0.9952634724693981,0,0,Neither,2.52705661927622,0,1,1,B: Rare Valid — Statistically Unusual Pattern
746,France,Male,47,8,142382.03,1,1,1,62086.62,0,0,0,0,0,0,-0.4735135605175165,4.952959711983021,0,0,1.0242026852175312,0,0,Neither,1.056124618522548,0,0,0,Normal — Not Flagged
588,Spain,Male,33,2,0.0,2,1,1,12483.56,0,0,0,0,0,0,-0.47886416139006943,5.84297824810259,0,0,0.9688040655599013,0,0,Neither,1.5233926236950144,0,0,0,Normal — Not Flagged
691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,0,0,0,0,0,-0.49171855261058584,6.833526051245521,0,0,1.0135509211472624,0,0,Neither,1.5498329471421208,0,0,0,Normal — Not Flagged
666,France,Female,38,6,127043.09,1,1,1,8247.0,0,0,0,0,0,0,-0.4631077639707866,3.865247095388535,0,0,0.980056331865861,0,0,Neither,1.597062168786873,0,0,0,Normal — Not Flagged
640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,0,0,0,0,0,-0.484614057706963,6.0371403550034755,0,0,0.9845482480093259,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,0,0,0,0,0,-0.4711097806197758,3.9042147125165565,0,0,0.9962996355947453,0,0,Neither,1.2722236360381258,0,0,0,Normal — Not Flagged
651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,0,0,0,0,0,-0.440716922147707,2.5775475302036566,0,0,0.9959311777581137,0,0,Neither,1.03290776479748,0,0,0,Normal — Not Flagged
529,France,Female,29,8,0.0,2,1,0,19842.11,0,0,0,0,0,0,-0.4960322823677164,7.196638389444699,0,0,1.0407599250329596,0,0,Neither,1.3954347920968082,0,0,0,Normal — Not Flagged
676,France,Female,36,3,91711.59,1,1,1,95393.43,0,0,0,0,0,0,-0.432034651245894,1.5463192879220442,0,0,0.9914307055363422,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,0,0,0,0,0,-0.49021352953764025,6.396228064007204,0,0,1.03062140095863,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
782,France,Male,36,5,81210.72,2,0,1,108003.38,0,0,0,0,0,0,-0.4624464459750182,3.0209848069640723,0,0,1.002572785507736,0,0,Neither,1.3603030188550596,0,0,0,Normal — Not Flagged
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,0,0,0,0,0,-0.42232787487606316,1.6473844237659006,0,0,1.0130842236569317,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
697,France,Female,38,1,182065.85,1,1,0,49503.5,0,0,0,0,0,0,-0.5173218623157805,5.865208597471572,0,0,1.0796077521082315,0,0,Neither,1.6921415203649537,0,0,0,Normal — Not Flagged
623,France,Male,45,0,0.0,1,1,0,196533.72,1,0,0,0,0,0,-0.554241973401237,10.439192282847335,0,0,1.0872368167409099,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,0,0,0,0,0,-0.5216826800311897,7.481623163950903,0,0,1.1621836676805368,0,0,Neither,1.6195683859108305,0,0,0,Normal — Not Flagged
731,France,Female,38,10,123711.73,2,1,0,171340.68,1,0,0,0,0,0,-0.4958514904406397,7.592619166046627,0,0,1.0040672966713626,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
657,France,Male,44,6,76495.04,1,1,0,79071.89,0,0,0,0,0,0,-0.43947909028824955,1.6438970956506898,0,0,1.0617734686562956,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
744,France,Female,38,9,0.0,2,0,0,20940.76,0,0,0,0,0,0,-0.4818566093782878,6.527257169166723,0,0,1.0008135571932824,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,0,0,0,0,0,-0.5043530402220222,7.730374132679857,0,0,1.183730193304123,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,0,0,0,0,0,-0.5571950972154753,10.428028212344193,0,0,1.1032444882914612,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
551,France,Female,45,6,0.0,2,1,1,51143.43,0,0,0,0,0,0,-0.46777359749007796,4.529014118759319,0,0,1.0338209366718758,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
638,France,Male,36,6,188455.19,1,0,0,47031.4,1,0,0,0,0,0,-0.4910104725792804,4.4692226386664515,0,0,1.1001659216133994,0,0,Neither,1.7945441678827017,1,0,0,Normal — Not Flagged
792,France,Female,42,0,99045.93,2,1,0,47160.01,0,0,0,0,0,0,-0.5272742524430862,7.9060078056178344,0,0,1.1170456099150643,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
666,France,Female,36,8,0.0,1,0,1,158666.99,0,0,0,0,0,0,-0.47063349393176684,6.0332932594990565,0,0,0.981495534040542,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,0,0,0,0,0,-0.5297737320020726,10.39821440076225,0,1,1.3039573486941194,0,1,Multivariate only,2.0720630132300832,0,0,0,Normal — Not Flagged
594,France,Female,31,0,79340.95,1,1,0,78255.86,0,0,0,0,0,0,-0.49644570844838765,5.245141074992861,0,0,1.0839694438423706,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,0,0,0,0,0,-0.5082057841261728,10.671803232249614,0,0,1.032674426053707,0,0,Neither,1.7238212834162723,0,0,0,Normal — Not Flagged
565,France,Male,49,7,0.0,2,1,1,89609.26,0,0,0,0,0,0,-0.4757582213880372,4.98347727560881,0,0,1.0999849485627682,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0,0,0,0,0,-0.49470094107939827,7.095212644054302,0,0,1.100267807234075,0,0,Neither,1.6238857499494788,0,0,0,Normal — Not Flagged
648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,0,0,0,0,0,-0.47669357881352725,4.950028134670157,0,0,1.0152484673375857,0,0,Neither,1.6500634953464124,0,0,0,Normal — Not Flagged
642,France,Male,40,8,109219.83,1,1,0,52827.51,0,0,0,0,0,0,-0.4346998439816565,2.734504897742563,0,0,0.9751207313045294,0,0,Neither,1.03290776479748,0,0,0,Normal — Not Flagged
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1,1,0,0,0,-0.5482543456206173,16.364413863617557,0,0,1.0659541591593809,1,0,Univariate only,2.6773571904292894,0,1,2,C: Risk Signal — Senior High-Value Departure
668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,0,0,0,0,0,-0.4727662483697067,4.293871861932997,0,0,1.0351339499071484,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,0,0,0,0,0,-0.4682709973590654,5.857020472875378,0,0,1.007497065296814,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,0,0,0,0,0,-0.4729997918553892,5.758912740736763,0,0,1.0114657615281668,0,0,Neither,1.4051597646660798,0,0,0,Normal — Not Flagged
635,France,Female,72,4,74812.84,1,0,1,27448.33,0,1,1,1,1,0,-0.5494640989958296,16.860998742898378,0,0,1.0994552712042918,1,0,Univariate only,3.1541251439357976,0,0,2,B: Rare Valid — Statistically Unusual Pattern
642,France,Female,40,7,0.0,2,1,0,183963.34,0,0,0,0,0,0,-0.45877588778184153,4.546867392264534,0,0,1.0140835269976258,0,0,Neither,1.4584694023478104,0,0,0,Normal — Not Flagged
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,0,0,0,0,0,-0.5342732503155948,10.437767583564476,0,0,1.1661687859785146,0,0,Neither,1.4377605113123673,0,0,0,Normal — Not Flagged
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,0,0,0,0,0,-0.4724497558354917,5.545290155612961,0,0,1.0160036893619193,0,0,Neither,1.2349246473162494,0,0,0,Normal — Not Flagged
499,France,Female,38,9,0.0,2,0,1,183042.2,0,0,0,0,0,0,-0.5228617034577445,8.280189317962098,0,0,1.0445048650555813,0,0,Neither,1.567834507355867,0,0,0,Normal — Not Flagged
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0,0,0,0,0,-0.5090084212633134,6.699212194840238,0,0,1.0600109004706595,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0,0,0,0,1,-0.5634382773072212,11.234953111579262,0,1,1.237902626796236,0,1,Multivariate only,2.085173292905501,0,0,1,B: Rare Valid — Statistically Unusual Pattern
701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,0,0,0,0,0,-0.5075012052584315,7.965654446338484,0,0,1.0797189916306915,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,0,0,0,0,0,-0.5254439800328673,5.882367990765771,0,0,1.1339620984677037,0,0,Neither,1.64738385032813,0,0,0,Normal — Not Flagged
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0,0,0,0,0,-0.4610730032564915,2.289328347370002,0,1,1.2693055916698772,0,1,Multivariate only,1.0417596792253108,0,0,0,Normal — Not Flagged
581,France,Male,35,4,0.0,2,0,1,86383.82,0,0,0,0,0,0,-0.4349769650709301,2.551817098079555,0,0,1.007769565207778,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
620,France,Male,61,5,0.0,1,0,0,31641.52,1,0,0,0,0,0,-0.5246909339212116,11.546905742941872,0,0,1.0429545127951374,0,0,Neither,2.105235646221479,0,0,0,Normal — Not Flagged
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,0,0,0,0,0,-0.45784017853876385,3.8264780547961212,0,0,1.0156533282817253,0,0,Neither,1.0414328469214764,0,0,0,Normal — Not Flagged
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,0,0,0,0,0,-0.5335291776459932,9.957753132181523,0,0,1.1252811632774837,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
642,France,Male,35,2,133161.95,1,0,1,122254.86,0,0,0,0,0,0,-0.4441406858964567,2.646324664898494,0,0,0.9904202059735997,0,0,Neither,1.0417596792253108,0,0,0,Normal — Not Flagged
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0,0,0,0,0,-0.5534577204570288,10.135325933764044,0,0,1.2023699690698657,0,0,Neither,1.598278860207891,0,0,0,Normal — Not Flagged
687,France,Male,35,9,0.0,2,0,1,73133.82,0,0,0,0,0,0,-0.4447988454197691,4.039579596096845,0,0,0.9966621636502413,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,0,0,0,0,1,-0.5950050394865033,18.649641203676975,0,1,1.417894255379401,0,1,Multivariate only,2.52705661927622,0,1,2,C: Risk Signal — Density Outlier + Churned
562,France,Male,33,6,0.0,2,1,0,111590.35,0,0,0,0,0,0,-0.4465017191938218,2.974818408265632,0,0,1.0183077800480724,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,0,0,0,0,0,-0.486702232486087,6.919094698507654,0,0,0.9976389443057597,0,0,Neither,1.464680575393397,0,0,0,Normal — Not Flagged
589,France,Male,37,5,0.0,1,1,0,61324.87,0,0,0,0,0,0,-0.45829865088753535,4.607502675055146,0,0,0.9796241733510798,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0,0,0,0,0,-0.45776840249456374,4.910444590208922,0,0,0.9722311367835447,0,0,Neither,1.33510400585232,0,0,0,Normal — Not Flagged
714,France,Male,34,5,141173.03,1,0,1,98896.06,0,0,0,0,0,0,-0.4338057979980412,2.1543764891775243,0,0,0.9904769003040158,0,0,Neither,1.0367478439497504,0,0,0,Normal — Not Flagged
588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0,0,0,0,0,-0.4351606926208041,2.723762816423844,0,0,1.0190999651570445,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0,0,0,0,0,-0.46344907241379857,4.364112004298577,0,0,0.9994200568345297,0,0,Neither,1.527174731361961,0,0,0,Normal — Not Flagged
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0,0,0,0,0,-0.4378414712702839,2.938379843352556,0,0,0.9783912536584042,0,0,Neither,1.0994588747406724,0,0,0,Normal — Not Flagged
833,France,Male,47,2,0.0,2,1,1,182247.77,0,0,0,0,0,0,-0.5316430904324644,10.083462031465064,0,0,1.1637437028265667,0,0,Neither,1.887988580115686,0,0,0,Normal — Not Flagged
586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0,0,0,0,0,-0.45697588002191397,4.281897003896551,0,0,0.9757120577388194,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,0,0,0,0,0,-0.4914472769264932,7.055291701322522,0,0,1.086415523414305,0,0,Neither,1.4377605113123673,0,0,0,Normal — Not Flagged
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,0,0,0,0,0,-0.46395729797582175,3.9648337730419954,0,0,1.0211993505996664,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
711,France,Male,38,4,123345.85,1,1,0,141827.83,0,0,0,0,0,0,-0.4326898861629535,2.1344391437563948,0,0,0.9957575610614763,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0,0,0,0,0,-0.521235316506052,6.228931559083139,0,0,1.0921759784712308,0,0,Neither,1.8362547015607225,0,0,0,Normal — Not Flagged
500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0,0,0,0,0,-0.5047250004947785,7.332158276585697,0,0,1.0258894092592774,0,0,Neither,1.598448945736669,0,0,0,Normal — Not Flagged
807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0,0,0,0,0,-0.5129186172292276,6.688790712106819,0,0,1.1188869121968856,0,0,Neither,1.6189724116298765,0,0,0,Normal — Not Flagged
850,France,Male,40,8,102800.65,1,1,0,60811.56,0,0,0,0,0,0,-0.5017192048892213,6.879534266224435,0,0,1.0299598990590186,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
782,France,Female,70,7,97072.42,1,0,1,131177.22,0,1,1,0,0,0,-0.5579051712929975,16.410893661921918,0,0,1.1337670435246292,1,0,Univariate only,2.9634179625331942,0,1,2,B: Rare Valid — Statistically Unusual Pattern
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,0,0,0,0,0,-0.43650348835327357,2.4523460480131876,0,0,0.9960013529771323,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0,0,0,0,0,-0.43592282069604543,2.8092771774999163,0,0,0.9743010595317545,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
468,France,Male,22,2,0.0,2,1,0,28123.99,0,0,0,0,0,0,-0.5450272036559254,11.03443299951813,0,1,1.2259903332588977,0,1,Multivariate only,1.88858455439664,0,0,0,Normal — Not Flagged
670,France,Male,36,3,0.0,1,1,0,140754.19,1,0,0,0,0,0,-0.4649279134479522,4.989083319586335,0,0,0.9658922108106915,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
805,France,Male,39,2,0.0,1,0,0,166650.32,0,0,0,0,0,0,-0.522130596006913,9.065670992801474,0,0,1.0638664287065023,0,0,Neither,1.598278860207891,0,0,0,Normal — Not Flagged
720,France,Male,26,10,51962.91,2,1,0,45507.24,0,0,0,0,0,0,-0.5151060844489004,6.800280167835527,0,1,1.3423668036240788,0,1,Multivariate only,1.7244635794717436,0,0,0,Normal — Not Flagged
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0,0,0,0,0,-0.46778104540678606,4.096985516593026,0,0,1.0622724347915529,0,0,Neither,1.3499562431440668,0,0,0,Normal — Not Flagged
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,0,0,0,0,0,-0.4804732761868959,4.961780967063992,0,0,0.9993012499142664,0,0,Neither,1.2835305410715507,0,0,0,Normal — Not Flagged
542,France,Female,42,1,0.0,1,1,1,178256.58,1,0,0,0,0,0,-0.5121248139157336,9.088921049087965,0,0,1.0374565948028818,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
532,France,Male,42,1,159024.71,1,1,0,100982.93,1,0,0,0,0,0,-0.49640157787349576,5.510168812423802,0,0,1.0884917586637528,0,0,Neither,1.3875375865624426,1,0,0,Normal — Not Flagged
520,France,Female,39,1,73493.17,1,0,1,109626.13,1,0,0,0,0,0,-0.4856123115096159,4.829743373998949,0,0,1.0852883153253288,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
759,France,Female,45,8,0.0,2,1,1,99251.24,0,0,0,0,0,0,-0.4687050906603161,5.006954083780697,0,0,1.1403247983162974,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0,0,0,0,0,-0.4951884636562449,5.386444101026892,0,0,1.0865821144396315,0,0,Neither,1.8368506758416767,0,0,0,Normal — Not Flagged
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,0,0,0,0,0,-0.44228737288974856,3.617797628460937,0,0,0.9776063438247476,0,0,Neither,0.9622735554620436,0,0,0,Normal — Not Flagged
705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0,0,0,0,0,-0.4960226439491265,6.979601974701038,0,0,1.0498752234795257,0,0,Neither,1.6828095962804448,0,0,0,Normal — Not Flagged
530,France,Male,52,1,106723.28,1,0,0,109960.4,1,0,0,0,0,0,-0.49349367979638664,6.60237683675226,0,0,1.0248683562607817,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,0,0,0,0,0,-0.5053028493900331,7.039005031167823,0,0,1.0639815596998914,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
850,France,Female,40,0,0.0,2,1,0,1099.95,0,0,0,0,0,1,-0.5861445947167385,12.280016459994854,0,1,1.2854303477524731,0,1,Multivariate only,2.063883767202561,0,0,1,B: Rare Valid — Statistically Unusual Pattern
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0,0,0,0,0,-0.46904495698637844,4.682634475977259,0,0,0.9856729353489863,0,0,Neither,1.0417596792253108,0,0,0,Normal — Not Flagged
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,0,0,0,0,0,-0.450977348364455,3.120196541046834,0,0,0.9714926361263556,0,0,Neither,0.8961677143185843,0,0,0,Normal — Not Flagged
743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0,0,0,0,0,-0.4663360040975453,3.9731314890879807,0,0,1.0306581571298432,0,0,Neither,0.9567787661263453,0,0,0,Normal — Not Flagged
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0,0,0,0,0,-0.5189495953392478,6.305113394596455,0,0,1.1157681920977187,0,0,Neither,1.6636107483129858,0,0,0,Normal — Not Flagged
850,France,Male,81,5,0.0,2,1,1,44827.47,0,1,1,1,1,1,-0.6107635226663612,32.31128738504743,1,1,1.3354524689311038,1,1,Both families,4.012307460247513,0,1,4,B: Rare Valid — Statistically Unusual Pattern
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,0,0,0,0,0,-0.511900677986354,7.5254256423594805,0,0,1.0099608744824558,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
686,France,Male,34,6,146178.13,2,1,1,88837.11,0,0,0,0,0,0,-0.4496005827962577,3.919353353344628,0,0,0.9855952965039082,0,0,Neither,1.1169651263437193,0,0,0,Normal — Not Flagged
556,France,Female,40,8,0.0,2,1,0,62112.7,0,0,0,0,0,0,-0.45955140402810196,4.36237552452951,0,0,0.9915606742332299,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
673,France,Male,37,4,0.0,2,0,0,163563.07,0,0,0,0,0,0,-0.4437104451926069,3.237811836859353,0,0,0.980099200812049,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0,0,0,0,0,-0.5278209313239474,9.410776463085943,0,0,1.0273805660139081,0,0,Neither,1.6396659630518617,0,0,0,Normal — Not Flagged
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,0,0,0,0,0,-0.478399762635611,6.226854608355952,0,0,1.0177167564529221,0,0,Neither,1.6284676927149706,0,0,0,Normal — Not Flagged
630,France,Male,37,6,0.0,2,1,1,82647.65,0,0,0,0,0,0,-0.4258773849673465,2.0244755017765277,0,0,0.9710579948861916,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0,0,0,0,0,-0.5054448805928722,6.489071056208174,0,0,1.0780530537308188,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
625,France,Female,51,4,124620.01,2,1,0,92243.94,1,0,0,0,0,0,-0.4582534539968273,5.270042032842718,0,0,1.0423261416321714,0,0,Neither,1.1516997392084622,0,0,0,Normal — Not Flagged
677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0,0,0,0,0,-0.4743748314714237,4.758633040433497,0,0,1.0271781865505398,0,0,Neither,1.6330829622068723,0,0,0,Normal — Not Flagged
583,France,Male,40,9,112701.04,1,0,0,29213.63,0,0,0,0,0,0,-0.46642847279160354,4.9493041301960945,0,0,0.9921888777900467,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,0,0,0,0,0,-0.45038659065302517,3.2192503847369367,0,0,1.0411005307019248,0,0,Neither,1.03290776479748,0,0,0,Normal — Not Flagged
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,0,0,0,0,0,-0.47165220991890383,4.866161103554475,0,0,1.0004827930623141,0,0,Neither,1.1989298713914367,0,0,0,Normal — Not Flagged
850,France,Male,30,6,86449.39,1,1,1,188809.23,0,0,0,0,0,0,-0.5375967258594622,8.72729535119971,0,0,1.0751360986430742,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0,0,0,0,0,-0.49909711247454214,7.039366793128207,0,0,1.0341911337517424,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0,0,0,0,0,-0.44711965942661525,2.3267648184726974,0,0,1.0228027991407616,0,0,Neither,1.0395529718142866,0,0,0,Normal — Not Flagged
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0,0,0,0,0,-0.44001216384378417,2.779433978644887,0,0,0.9925656996786127,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,0,0,0,0,0,-0.49719678946253537,6.420570007177987,0,0,1.020420960064259,0,0,Neither,1.5153830760514637,0,0,0,Normal — Not Flagged
641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0,0,0,0,0,-0.4479779178938804,4.529038954860815,0,0,0.9770579499960084,0,0,Neither,1.1550922004563913,0,0,0,Normal — Not Flagged
849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0,0,0,0,0,-0.5038834809894255,5.751621647507109,0,0,1.0705826378643004,0,0,Neither,2.0535369914915687,0,0,0,Normal — Not Flagged
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0,0,0,0,0,-0.4827969895784982,4.881464863922614,0,0,1.1334626030078496,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0,0,0,0,0,-0.4645669494861765,3.613202256325184,0,0,0.9734459520685652,0,0,Neither,1.0417596792253108,0,0,0,Normal — Not Flagged
555,France,Female,26,7,0.0,2,1,0,93122.41,0,0,0,0,0,0,-0.4703580302518133,4.741486638947291,0,0,1.034415592646347,0,0,Neither,1.23214002832408,0,0,0,Normal — Not Flagged
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0,0,0,0,0,-0.5106930434834145,7.861797051428174,0,0,1.040650288417544,0,0,Neither,1.5885280587778525,0,0,0,Normal — Not Flagged
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0,0,0,0,0,-0.46748535152395315,4.121579335953052,0,0,1.018974205974818,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
