antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"HighSal, Prod=2",France,0.1163,0.5014,0.0587,0.5047291487532244,1.0066397063287285,0.0003871800000000078,1.006721875,0.0074639712730219165
"Inactive, VeryHighSal",HasCard,0.1211,0.7055,0.086,0.7101568951279933,1.006600843554916,0.0005639499999999936,1.0160669515669511,0.007461096984338161
"France, Good, Prod=2",HasCard,0.0576,0.7055,0.0409,0.7100694444444444,1.0064768879439325,0.00026319999999999816,1.0157604790419161,0.006828531222369307
"France, Prod=1",HasCard,0.2514,0.7055,0.1785,0.7100238663484486,1.0064122839807919,0.00113729999999998,1.015600823045267,0.008511125529559793
"Good, LowSal","HasCard, Retained",0.057,0.5631,0.0323,0.5666666666666667,1.0063339844906174,0.00020329999999999654,1.008230769230769,0.006674568024452509
MedSal,Retained,0.2537,0.7963,0.2033,0.8013401655498621,1.0063294807859626,0.0012786900000000267,1.0253708333333336,0.008427804418835344
"Prod=2, Retained, Spain",HasCard,0.1096,0.7055,0.0778,0.70985401459854,1.006171530260156,0.00047719999999999707,1.0150062893081757,0.006888674856856413
"Poor, VeryHighSal",HasCard,0.0579,0.7055,0.0411,0.7098445595854922,1.0061581283989967,0.0002515499999999962,1.0149732142857142,0.006496590548990858
Medium,Retained,0.1509,0.7963,0.1209,0.8011928429423458,1.006144471860286,0.0007383299999999815,1.0246109999999995,0.007192259911457668
"Inactive, Prod=2, Youth",HasCard,0.051,0.7055,0.0362,0.7098039215686276,1.006100526674171,0.00021950000000000441,1.0148310810810814,0.0063893950596441845
"Fair, HighSal, Retained",France,0.0674,0.5014,0.034,0.5044510385756676,1.0060850390420177,0.00020564000000000693,1.006156886227545,0.006485347731200783
"Active, Fair, Retained",France,0.1467,0.5014,0.074,0.5044308111792775,1.0060446972063772,0.0004446200000000067,1.0061158184319121,0.007041343464641356
"Fair, HighSal",HasCard,0.0851,0.7055,0.0604,0.709753231492362,1.0060286768141204,0.0003619500000000067,1.0146538461538464,0.0065499504523710604
"LowSal, Youth",HasCard,0.0503,0.7055,0.0357,0.7097415506958251,1.0060121200507797,0.00021335000000000104,1.0146130136986302,0.006292713989881547
"HasCard, LowSal",Prod=1,0.1746,0.5084,0.0893,0.5114547537227949,1.006008563577488,0.0005333600000000105,1.006252754982415,0.0072360993115830295
"Adult, Retained",HasCard,0.3913,0.7055,0.2777,0.7096856631740353,1.0059329031524242,0.0016378499999999963,1.0144176936619718,0.009689356686703206
NoCard,Prod=1,0.2945,0.5084,0.1506,0.5113752122241088,1.0058521090167365,0.0008762000000000214,1.006088950660181,0.008246720182817243
"Adult, MedSal, Retained",HasCard,0.1033,0.7055,0.0733,0.7095837366892546,1.005788429042175,0.0004218500000000014,1.0140616666666664,0.006418106347497309
"Prod=2, Retained",HasCard,0.4242,0.7055,0.301,0.7095709570957095,1.0057703148061083,0.0017268999999999757,1.0140170454545452,0.009963892501433659
"Good, MedSal",Prod=1,0.0618,0.5084,0.0316,0.511326860841424,1.0057570040153896,0.00018088000000000826,1.00598940397351,0.006101098521543011
"NoCard, Zero",Active,0.1025,0.5151,0.0531,0.5180487804878049,1.0057246757674334,0.0003022500000000039,1.0061184210526317,0.006342162000535153
"Inactive, Middle, Retained",HasCard,0.0716,0.7055,0.0508,0.7094972067039106,1.0056657784605394,0.00028620000000000034,1.0137596153846153,0.006068352291810149
"Adult, Germany, High",Prod=1,0.0665,0.5084,0.034,0.5112781954887218,1.0056612814490988,0.0001914000000000013,1.0058892307692309,0.006030435741516786
"Fair, LowSal, Retained",HasCard,0.0685,0.7055,0.0486,0.7094890510948905,1.0056542184194053,0.0002732499999999957,1.0137311557788942,0.006035886187374135
"HasCard, Prod=2, VeryHighSal",Active,0.0805,0.5151,0.0417,0.5180124223602485,1.005654091167246,0.00023444999999999716,1.006042525773196,0.006114521107420678
"Adult, Poor, Prod=2",HasCard,0.0506,0.7055,0.0359,0.7094861660079052,1.0056501289977393,0.0002016999999999991,1.0137210884353742,0.005917826417857784
"Germany, Middle",HasCard,0.0678,0.7055,0.0481,0.7094395280235988,1.0055840227124009,0.0002670999999999993,1.0135583756345174,0.005956891818294934
"Good, NoCard",Prod=1,0.0712,0.5084,0.0364,0.5112359550561798,1.0055781964126276,0.00020192000000000127,1.0058022988505748,0.005972494344587405
"Poor, Retained, VeryHighSal",HasCard,0.0437,0.7055,0.031,0.7093821510297482,1.0055026945850436,0.0001696499999999969,1.0133582677165351,0.005722660927701757
"Active, HighSal",France,0.1323,0.5014,0.0667,0.5041572184429327,1.0054990395750554,0.0003647799999999951,1.0055606707317073,0.006302829914995167
"HasCard, Inactive, LowSal",France,0.0845,0.5014,0.0426,0.5041420118343195,1.0054687112770633,0.00023170000000000135,1.0055298329355609,0.005940979941179974
LowSal,Retained,0.2453,0.7963,0.1964,0.8006522625356706,1.0054656066001137,0.0010676099999999966,1.021832515337423,0.0072027244340085
"Active, Prod=2",HasCard,0.2446,0.7055,0.1735,0.7093213409648405,1.0054165003045223,0.0009346999999999828,1.0131462728551333,0.007131744618382481
"HasCard, Inactive, Poor",France,0.0855,0.5014,0.0431,0.5040935672514619,1.0053720926435221,0.00023030000000000272,1.0054316037735849,0.005842960602512568
"LowSal, Retained",HasCard,0.1964,0.7055,0.1393,0.7092668024439919,1.0053391955265654,0.0007398000000000127,1.012956217162872,0.0066088102462109
Zero,Active,0.3617,0.5151,0.1873,0.5178324578379873,1.0053047133333086,0.0009883299999999817,1.0056670298165138,0.008266836654591317
HighSal,Active,0.2555,0.5151,0.1323,0.5178082191780822,1.0052576571114,0.0006919499999999967,1.0056164772727272,0.007025062095579188
"HasCard, VeryGood",Prod=1,0.0859,0.5084,0.0439,0.5110593713620489,1.0052308642054464,0.00022844000000000336,1.0054390476190478,0.005692642650612521
"Active, HasCard, Spain",Prod=1,0.0908,0.5084,0.0464,0.5110132158590308,1.0051400784009261,0.00023727999999999944,1.0053441441441442,0.005624497474096199
"HasCard, Zero",Active,0.2592,0.5151,0.1342,0.517746913580247,1.0051386402256786,0.0006860800000000333,1.0054886400000003,0.006901146865032056
MedSal,HasCard,0.2537,0.7055,0.1799,0.7091052424122981,1.0051101947729244,0.0009146500000000168,1.0123936314363147,0.0068125598980541685
"Fair, LowSal",HasCard,0.0849,0.7055,0.0602,0.7090694935217903,1.0050595230641959,0.0003030499999999922,1.0122692307692305,0.005501096225708721
"Inactive, NoCard",France,0.1401,0.5014,0.0706,0.5039257673090649,1.005037429814649,0.0003538599999999975,1.005091510791367,0.005828795561246787
"Good, Retained, VeryHighSal",HasCard,0.0481,0.7055,0.0341,0.7089397089397089,1.0048755619272982,0.00016544999999999754,1.011817857142857,0.005097075489397731
"HighSal, Inactive, Retained",HasCard,0.0907,0.7055,0.0643,0.7089305402425579,1.0048625659001529,0.00031114999999999615,1.0117859848484847,0.005321715352280729
"Adult, High",HasCard,0.1697,0.7055,0.1203,0.7088980553918681,1.0048165207538882,0.0005766500000000119,1.0116730769230773,0.005773133908174001
"Inactive, LowSal",France,0.1181,0.5014,0.0595,0.5038103302286198,1.0048072002964097,0.000284660000000006,1.0048576791808874,0.005424880009833734
"LowSal, Retained, Youth",HasCard,0.0474,0.7055,0.0336,0.7088607594936709,1.0047636562631763,0.0001593000000000011,1.0115434782608694,0.004976980294532292
"Churned, Germany",HasCard,0.0814,0.7055,0.0577,0.7088452088452089,1.004741614238425,0.0002723000000000031,1.0114894514767931,0.005137423726332157
"HasCard, Middle, Retained",France,0.1066,0.5014,0.0537,0.5037523452157598,1.0046915540800956,0.00025076000000000265,1.0047402646502837,0.0052268258142997475
"Active, VeryHighSal, Zero",HasCard,0.0443,0.7055,0.0314,0.708803611738149,1.004682653066122,0.00014634999999999648,1.01134496124031,0.004876873522525474
"France, Medium, Prod=1",HasCard,0.0467,0.7055,0.0331,0.708779443254818,1.0046483958253976,0.00015314999999999773,1.0112610294117648,0.00485354895365844
HighSal,Prod=1,0.2555,0.5084,0.1305,0.5107632093933464,1.0046483268948592,0.0006038000000000154,1.0048304000000001,0.006214667459196461
"Adult, MedSal, Prod=1",HasCard,0.057,0.7055,0.0404,0.7087719298245614,1.0046377460305618,0.00018649999999999917,1.0112349397590361,0.004895372888296231
"France, LowSal, Prod=1",HasCard,0.0618,0.7055,0.0438,0.7087378640776699,1.0045894600675689,0.00020009999999999473,1.0111166666666667,0.004869423524498839
"Inactive, Prod=2, Zero",HasCard,0.1215,0.7055,0.0861,0.7086419753086419,1.0044535440235889,0.00038175000000000014,1.0107838983050845,0.005047009572461772
"Adult, Prod=1, Retained",Active,0.1811,0.5151,0.0937,0.5173937051352844,1.0044529317322546,0.0004153900000000016,1.0047527459954233,0.005413592667259494
"Adult, Inactive, Prod=2",HasCard,0.1088,0.7055,0.0771,0.708639705882353,1.0044503272605996,0.00034160000000001134,1.0107760252365934,0.00497150987199834
"France, Inactive",HasCard,0.2423,0.7055,0.1717,0.7086256706562113,1.0044304332476417,0.00075734999999999,1.0107273371104815,0.005821421524493668
"HighSal, NoCard",Retained,0.0764,0.7963,0.0611,0.799738219895288,1.0043177444371318,0.00026268000000000125,1.0171686274509808,0.0046548090833634205
"Prod=2, Youth, Zero",HasCard,0.0621,0.7055,0.044,0.7085346215780998,1.0043013771482634,0.0001884499999999928,1.0104116022099445,0.004566536459595247
"HasCard, Medium, Prod=1",Retained,0.0674,0.7963,0.0539,0.7997032640949555,1.0042738466594945,0.00022938000000000125,1.0169911111111112,0.004563219630160006
"Fair, High, Retained",HasCard,0.095,0.7055,0.0673,0.708421052631579,1.004140400611735,0.00027749999999999997,1.0100180505415162,0.0045561639562279885
"Good, High, Retained",HasCard,0.0679,0.7055,0.0481,0.7083946980854197,1.0041030447702617,0.00019654999999999673,1.0099267676767674,0.004383948703227678
"Adult, Medium, Retained",Active,0.0582,0.5151,0.0301,0.5171821305841924,1.004042187117438,0.00012117999999999851,1.0043124555160141,0.004274701233024431
"Active, Prod=1, Zero",HasCard,0.0432,0.7055,0.0306,0.7083333333333333,1.004016064257028,0.00012239999999999474,1.0097142857142853,0.0041806020066887835
"Active, LowSal",HasCard,0.1272,0.7055,0.0901,0.7083333333333333,1.004016064257028,0.00036039999999999683,1.0097142857142853,0.0045829514207149
"France, VeryHigh",HasCard,0.0432,0.7055,0.0306,0.7083333333333333,1.004016064257028,0.00012239999999999474,1.0097142857142853,0.0041806020066887835
MedSal,Active,0.2537,0.5151,0.1312,0.5171462357114703,1.0039725018665702,0.0005191300000000065,1.0042377959183675,0.005301867260599512
"France, MedSal",Prod=1,0.1297,0.5084,0.0662,0.510408635312259,1.0039508955787944,0.0002605200000000002,1.0041026771653543,0.004521828601659396
"Fair, HasCard, MedSal",Prod=1,0.0625,0.5084,0.0319,0.5104,1.003933910306845,0.0001250000000000001,1.0040849673202614,0.004179728317659356
"Active, NoCard",Prod=1,0.1544,0.5084,0.0788,0.5103626943005181,1.003860531668997,0.00030303999999999054,1.0040084656084656,0.0045478775770904645
"LowSal, Middle",HasCard,0.0538,0.7055,0.0381,0.70817843866171,1.0037965112143303,0.00014410000000000117,1.0091783439490445,0.0039972016814322124
"Active, Germany, Retained",HasCard,0.0952,0.7055,0.0674,0.7079831932773109,1.0035197636815179,0.00023639999999999772,1.0085035971223018,0.0038764571149713513
VeryGood,Active,0.1215,0.5151,0.0628,0.516872427983539,1.0034409395914172,0.00021534999999998916,1.0036686541737647,0.0039034036737488477
"HighSal, Medium",Retained,0.0398,0.7963,0.0318,0.7989949748743719,1.0033843713102748,0.00010725999999999791,1.0134075,0.003512763981298377
"Middle, Prod=2",Active,0.095,0.5151,0.0491,0.5168421052631579,1.0033820719533253,0.00016549999999999898,1.0036056644880174,0.003724499555535528
"France, Inactive, Youth",HasCard,0.051,0.7055,0.0361,0.707843137254902,1.003321243451314,0.00011950000000000155,1.008020134228188,0.0034881446864902708
"High, Inactive",HasCard,0.1872,0.7055,0.1325,0.7077991452991453,1.0032588877379807,0.00043039999999999745,1.0078683729433273,0.003996434407963132
MedSal,Prod=1,0.2537,0.5084,0.1294,0.5100512416239653,1.0032479182218044,0.00041892000000001706,1.0033702333065166,0.0043379383630031505
France,Active,0.5014,0.5151,0.2591,0.5167530913442362,1.0032092629474592,0.0008288600000000423,1.0034208006603385,0.006415957734532355
Active,France,0.5151,0.5014,0.2591,0.503009124441856,1.0032092629474592,0.0008288600000000423,1.003237734375,0.006597229380156388
"France, Prod=1, Retained",HasCard,0.195,0.7055,0.138,0.7076923076923077,1.0031074524341712,0.0004274999999999973,1.0075,0.003848231163921121
"Fair, France, Inactive",Retained,0.0795,0.7963,0.0635,0.7987421383647799,1.003066857170388,0.00019415000000000404,1.0121343750000003,0.0033215429820322583
"Active, Retained",HasCard,0.4416,0.7055,0.3125,0.7076539855072463,1.0030531332491088,0.0009511999999999854,1.007367931835786,0.00545100286532943
"Fair, France, Retained",HasCard,0.1375,0.7055,0.0973,0.7076363636363635,1.003028155402358,0.0002937499999999815,1.0073072139303478,0.0035003053457852633
"Adult, France, Inactive",HasCard,0.118,0.7055,0.0835,0.7076271186440679,1.0030150512318468,0.0002510000000000012,1.0072753623188409,0.003408149687020533
"Active, Fair",HasCard,0.1727,0.7055,0.1222,0.7075854082223509,1.0029559294434456,0.0003601500000000035,1.007131683168317,0.0035624533735538607
"Adult, High, VeryHighSal",HasCard,0.0424,0.7055,0.03,0.7075471698113207,1.0029017290025808,8.679999999999799e-05,1.007,0.0030214424951266355
"Adult, Spain",HasCard,0.1118,0.7055,0.0791,0.7075134168157424,1.0028538863440715,0.00022510000000000585,1.0068837920489297,0.0032039685370575163
"Retained, VeryHighSal",HasCard,0.1928,0.7055,0.1364,0.7074688796680497,1.0027907578569095,0.00037959999999997995,1.0067304964539003,0.0034477096163849034
"MedSal, Prod=2, Retained",HasCard,0.1063,0.7055,0.0752,0.7074317968015051,1.0027381953245997,0.00020534999999999304,1.006602893890675,0.0030555198445857564
"Inactive, MedSal, Prod=1",HasCard,0.0646,0.7055,0.0457,0.7074303405572755,1.0027361311938703,0.00012469999999999148,1.0065978835978833,0.002917110549366341
"France, Retained",HasCard,0.4204,0.7055,0.2974,0.7074215033301617,1.0027236050037729,0.0008077999999999697,1.0065674796747968,0.0046863477026336
"High, Prod=2, Retained",HasCard,0.0998,0.7055,0.0706,0.7074148296593186,1.002714145512854,0.0001910999999999996,1.0065445205479449,0.003006886099595111
"Fair, France, Prod=2",HasCard,0.0786,0.7055,0.0556,0.7073791348600508,1.0026635504749124,0.00014769999999999367,1.0064217391304344,0.0028830853268328317
"Fair, HasCard, MedSal",Retained,0.0625,0.7963,0.0499,0.7984,1.0026371970362928,0.00013124999999999942,1.0104166666666665,0.0028056112224448776
"Prod=2, Spain, Zero",HasCard,0.0861,0.7055,0.0609,0.7073170731707318,1.0025755820988402,0.00015645000000000242,1.0062083333333336,0.0028109919216997687
"Adult, HighSal",France,0.1134,0.5014,0.057,0.5026455026455027,1.0024840499511423,0.00014124000000000775,1.002504255319149,0.002794828261721454
"High, Inactive, Prod=2",HasCard,0.0526,0.7055,0.0372,0.7072243346007604,1.0024441312555072,9.069999999999218e-05,1.0058896103896102,0.0025735402607246598
"High, NoCard",Active,0.1131,0.5151,0.0584,0.5163572060123784,1.0024407028001912,0.00014219000000000037,1.0025994515539305,0.0027452478001720702
Prod=2,HasCard,0.459,0.7055,0.3246,0.7071895424836601,1.0023948157103615,0.0007754999999999845,1.005770089285714,0.004416070739132278
HasCard,Retained,0.7055,0.7963,0.5631,0.798157335223246,1.002332456641022,0.0013103500000000157,1.0092018960674158,0.00790162630526693
Retained,HasCard,0.7963,0.7055,0.5631,0.7071455481602411,1.002332456641022,0.0013103500000000157,1.0056189965694682,0.011423804353957345
"Adult, Retained, Spain",HasCard,0.1014,0.7055,0.0717,0.7071005917159763,1.0022687338284568,0.00016229999999999023,1.0054646464646462,0.002519027739104937
Exceptional,"HasCard, Retained",0.0645,0.5631,0.0364,0.5643410852713179,1.002204022857961,8.004999999999818e-05,1.0028487544483986,0.0023508025913156322
"France, NoCard, Zero",Active,0.0678,0.5151,0.035,0.5162241887905605,1.0021824670754427,7.622000000000184e-05,1.002323780487805,0.0023361020014099317
"France, LowSal",HasCard,0.1222,0.7055,0.0864,0.707037643207856,1.0021795084448704,0.00018790000000000473,1.0052486033519554,0.0024775216661182195
"Active, Prod=2, VeryHighSal",France,0.0605,0.5014,0.0304,0.5024793388429752,1.002152650265208,6.530000000000424e-05,1.002169435215947,0.002286350522394479
"Active, Fair, France",HasCard,0.0843,0.7055,0.0596,0.7069988137603797,1.0021244702485892,0.0001263499999999973,1.0051153846153849,0.0023151320770481328
VeryGood,HasCard,0.1215,0.7055,0.0859,0.7069958847736626,1.0021203186019314,0.0001817500000000083,1.0051053370786518,0.002408460288233506
"France, LowSal, Prod=1",Active,0.0618,0.5151,0.0319,0.5161812297734627,1.0020990677023154,6.681999999999522e-05,1.0022347826086955,0.0022326485252556327
"Adult, Inactive, Poor",HasCard,0.0546,0.7055,0.0386,0.706959706959707,1.0020690389223346,7.970000000000199e-05,1.0049812500000002,0.0021840140039964986
Elderly,HasCard,0.0464,0.7055,0.0328,0.706896551724138,1.0019795205161417,6.480000000000374e-05,1.0047647058823532,0.002071738418726589
"Fair, MedSal",Retained,0.0836,0.7963,0.0667,0.7978468899521531,1.0019425969510902,0.0001293200000000022,1.0076520710059174,0.0021157033879394146
"HasCard, LowSal",Retained,0.1746,0.7963,0.1393,0.797823596792669,1.0019133452124438,0.0002660200000000057,1.0075359773371106,0.0023136555775520413
"HasCard, LowSal",Active,0.1746,0.5151,0.0901,0.5160366552119129,1.001818394897909,0.0001635399999999898,1.0019353846153845,0.0021990481458959636
"HasCard, Medium",Active,0.1029,0.5151,0.0531,0.5160349854227405,1.0018151532182886,9.620999999999935e-05,1.0019319277108434,0.002019690566023463
"Fair, NoCard",Retained,0.0949,0.7963,0.0757,0.79768177028451,1.0017352383329274,0.00013113000000000707,1.0068296875,0.0019138575811485843
"France, Poor, Prod=1",HasCard,0.0641,0.7055,0.0453,0.7067082683307332,1.001712641149161,7.74499999999928e-05,1.0041196808510637,0.0018268116511191387
"Fair, Retained, VeryHighSal",HasCard,0.0641,0.7055,0.0453,0.7067082683307332,1.001712641149161,7.74499999999928e-05,1.0041196808510637,0.0018268116511191387
HighSal,Retained,0.2555,0.7963,0.2038,0.7976516634050881,1.0016974298695065,0.00034534999999999427,1.0066798839458415,0.002276096015859807
"Adult, Prod=2, VeryHighSal",HasCard,0.0508,0.7055,0.0359,0.7066929133858268,1.0016908765213703,6.060000000000093e-05,1.0040671140939599,0.0017783631311868821
HasCard,France,0.7055,0.5014,0.3543,0.5021970233876684,1.0015895959067977,0.0005623000000000156,1.001601082004556,0.005389042790801686
France,HasCard,0.5014,0.7055,0.3543,0.7066214599122458,1.0015895959067977,0.0005623000000000156,1.0038225696804897,0.003183058768333527
VeryGood,Retained,0.1215,0.7963,0.0969,0.7975308641975308,1.0015457292446701,0.0001495499999999983,1.0060792682926827,0.0017567941414351237
"High, MedSal",HasCard,0.0978,0.7055,0.0691,0.7065439672801636,1.0014797551809547,0.00010209999999999386,1.0035574912891985,0.0016377396818388925
"France, Prod=2, Retained",HasCard,0.2232,0.7055,0.1577,0.7065412186379928,1.0014758591608686,0.00023239999999999372,1.0035480916030532,0.001897121795219202
"Inactive, Prod=2, Retained",HasCard,0.1932,0.7055,0.1365,0.7065217391304348,1.0014482482359104,0.00019739999999998648,1.0034814814814814,0.001792456428053727
"Inactive, Retained",HasCard,0.3547,0.7055,0.2506,0.7065125458133633,1.0014352173116419,0.00035914999999997477,1.0034500480307393,0.0022209211452098093
"Adult, France, Prod=1",HasCard,0.1138,0.7055,0.0804,0.7065026362038664,1.0014211710898178,0.00011409999999999199,1.0034161676646707,0.001601392720441911
"LowSal, Prod=1",HasCard,0.1264,0.7055,0.0893,0.7064873417721519,1.0013994922355094,0.00012479999999999436,1.0033638814016173,0.0015997440409533752
"Active, Fair, Prod=1",Retained,0.0844,0.7963,0.0673,0.7973933649289099,1.0013730565476704,9.228000000000014e-05,1.0053964912280697,0.0014975686418084576
"HighSal, Retained, Zero",HasCard,0.078,0.7055,0.0551,0.7064102564102565,1.001290228788457,7.100000000000162e-05,1.0031004366812228,0.0013975772702757283
"France, Retained, VeryGood",HasCard,0.0514,0.7055,0.0363,0.7062256809338521,1.001028605150747,3.729999999999706e-05,1.0024701986754965,0.0010832260271624605
"Prod=2, VeryHighSal, Zero",Active,0.064,0.5151,0.033,0.515625,1.0010192195690157,3.3600000000001684e-05,1.0010838709677419,0.0010878010878011424
"Active, Good, Prod=1",HasCard,0.0633,0.7055,0.0447,0.7061611374407583,1.000937118980522,4.184999999999606e-05,1.0022499999999999,0.0009995106338616065
"High, Inactive, LowSal",HasCard,0.0439,0.7055,0.031,0.7061503416856492,1.000921816705385,2.8549999999998715e-05,1.0022131782945733,0.0009632546197421216
"MedSal, Prod=2",HasCard,0.115,0.7055,0.0812,0.706086956521739,1.0008319723908419,6.749999999998424e-05,1.001997041420118,0.0009393003256238936
"Good, High",HasCard,0.0888,0.7055,0.0627,0.7060810810810811,1.0008236443388818,5.159999999999887e-05,1.001977011494253,0.000903167808578814
Fair,Active,0.335,0.5151,0.1727,0.5155223880597014,1.0008200117641262,0.00014149999999998886,1.0008718422674059,0.001232090068831507
"Active, France, Prod=2",HasCard,0.1269,0.7055,0.0896,0.706067769897557,1.000804776608869,7.204999999999018e-05,1.0019316353887395,0.0009210049986090994
"Inactive, Poor",HasCard,0.1211,0.7055,0.0855,0.7060280759702725,1.0007485130691318,6.395000000000706e-05,1.0017963483146066,0.0008510106000390846
"High, Inactive, Prod=1",HasCard,0.1262,0.7055,0.0891,0.7060221870047543,1.0007401658465687,6.589999999999374e-05,1.0017762803234498,0.0008464390092526924
"Inactive, Poor, Retained",HasCard,0.0864,0.7055,0.061,0.7060185185185185,1.000734966007822,4.479999999999068e-05,1.001763779527559,0.0008038815997242162
"Active, France, LowSal",Prod=1,0.0627,0.5084,0.0319,0.5087719298245613,1.0007315692851324,2.3320000000000285e-05,1.0007571428571427,0.0007799365013961694
"Fair, LowSal",France,0.0849,0.5014,0.0426,0.5017667844522968,1.0007315206467828,3.1139999999998946e-05,1.0007361702127662,0.0007988044098928347
"Fair, Middle",HasCard,0.0806,0.7055,0.0569,0.705955334987593,1.0006454074948163,3.669999999999368e-05,1.001548523206751,0.0007015349278373587
"HasCard, HighSal",Retained,0.1791,0.7963,0.1427,0.7967615857063093,1.0005796630746067,8.266999999997915e-05,1.0022711538461535,0.000705722085498646
"France, HasCard",Active,0.3543,0.5151,0.1826,0.51538244425628,1.0005483289774413,0.00010007000000000765,1.0005828188701222,0.000848735446099724
"Germany, Prod=1",HasCard,0.1349,0.7055,0.0952,0.7057079318013344,1.000294729697143,2.8050000000015562e-05,1.0007065491183882,0.0003405882061530697
"Inactive, Prod=1, Retained",HasCard,0.1597,0.7055,0.1127,0.7056981840951784,1.0002809129626908,3.1649999999980305e-05,1.0006734042553187,0.00033420691748109466
"Adult, Prod=1",HasCard,0.2178,0.7055,0.1537,0.7056932966023876,1.000273985262066,4.2100000000017124e-05,1.000656786271451,0.0003501792568448992
"France, Good",HasCard,0.1223,0.7055,0.0863,0.705641864268193,1.000201083300061,1.734999999999931e-05,1.0004819444444444,0.00022905648136766537
"HighSal, Spain",Prod=1,0.0647,0.5084,0.0329,0.508500772797527,1.0001982155734206,6.520000000002912e-06,1.000205031446541,0.0002118852686767899
"Inactive, Prod=2, Spain",HasCard,0.0574,0.7055,0.0405,0.705574912891986,1.000106184113375,4.299999999998749e-06,1.0002544378698224,0.00011263827658194563
"Middle, Prod=1, Retained",France,0.0698,0.5014,0.035,0.501432664756447,1.0000651471010111,2.280000000007276e-06,1.0000655172413795,7.003102251458291e-05
"MedSal, Medium",Retained,0.0383,0.7963,0.0305,0.7963446475195822,1.0000560687172952,1.7099999999985183e-06,1.0002192307692306,5.829840258962589e-05
"Germany, High, Prod=1",HasCard,0.0927,0.7055,0.0654,0.7055016181229773,1.000002293583242,1.4999999999043556e-07,1.0000054945054944,2.527915773729892e-06
"Inactive, LowSal, Prod=2",HasCard,0.0533,0.7055,0.0376,0.7054409005628518,0.9999162304221854,-3.1500000000003747e-06,0.9997993630573249,-8.848545762572939e-05
"Active, Retained, VeryGood",HasCard,0.0533,0.7055,0.0376,0.7054409005628518,0.9999162304221854,-3.1500000000003747e-06,0.9997993630573249,-8.848545762572939e-05
Fair,Retained,0.335,0.7963,0.2667,0.7961194029850746,0.9997732048035597,-6.050000000001887e-05,0.99911420204978,-0.0003410064481220344
"Active, Fair, Germany",HasCard,0.0431,0.7055,0.0304,0.7053364269141531,0.9997681458740654,-7.0500000000014995e-06,0.9994448818897637,-0.00024229460205436607
"Adult, France, HighSal",HasCard,0.057,0.7055,0.0402,0.7052631578947368,0.9996642918422917,-1.3499999999999623e-05,0.9991964285714284,-0.00035599294342875587
"France, Youth",HasCard,0.1038,0.7055,0.0732,0.7052023121387283,0.9995780469719749,-3.090000000000037e-05,0.9989901960784312,-0.00047080161516950797
"Adult, Germany, Prod=1",HasCard,0.0502,0.7055,0.0354,0.7051792828685259,0.9995454044911778,-1.609999999999806e-05,0.9989121621621623,-0.0004786108513267645
"HasCard, Inactive, VeryHighSal",Prod=1,0.086,0.5084,0.0437,0.508139534883721,0.9994876767972483,-2.239999999999187e-05,0.999470449172577,-0.0005605016489756301
"High, HighSal",Active,0.0979,0.5151,0.0504,0.5148110316649642,0.9994390053678203,-2.829000000000026e-05,0.9994044210526315,-0.0006218384657537194
"Prod=2, Spain",Active,0.1183,0.5151,0.0609,0.514792899408284,0.9994038039376509,-3.6330000000001084e-05,0.9993670731707316,-0.0006761351645001882
"HasCard, HighSal",Prod=1,0.1791,0.5084,0.091,0.5080960357342267,0.9994021159209809,-5.444000000000282e-05,0.9993820658342792,-0.0007282325485705001
"HighSal, Prod=2",HasCard,0.1163,0.7055,0.082,0.7050730868443681,0.999394878588757,-4.9649999999998307e-05,0.998552478134111,-0.0006847043394257765
"Prod=2, Spain",HasCard,0.1183,0.7055,0.0834,0.7049873203719358,0.9992733102366205,-6.064999999999543e-05,0.9982621776504299,-0.000824111281247717
"Active, Fair, Prod=1",HasCard,0.0844,0.7055,0.0595,0.7049763033175355,0.9992576942842458,-4.420000000000812e-05,0.9982248995983932,-0.0008106759790472928
"France, LowSal, Prod=2",HasCard,0.0583,0.7055,0.0411,0.7049742710120068,0.9992548136243895,-3.065000000000012e-05,0.9982180232558138,-0.0007912838470697488
"France, Retained, Youth",Active,0.0987,0.5151,0.0508,0.5146909827760892,0.9992059459834773,-4.036999999999791e-05,0.9991572025052192,-0.0008809330689442597
"HighSal, Spain",Active,0.0647,0.5151,0.0333,0.5146831530139104,0.9991907455133187,-2.696999999999422e-05,0.9991410828025479,-0.0008651867706300441
"Fair, France",Active,0.1638,0.5151,0.0843,0.5146520146520146,0.9991302944127637,-7.337999999999789e-05,0.9990769811320753,-0.0010398917084153553
"Active, Retained, VeryHighSal",France,0.1058,0.5014,0.053,0.500945179584121,0.9990928990508996,-4.811999999999872e-05,0.9990886363636364,-0.0010143185010682537
"Adult, Inactive",HasCard,0.2236,0.7055,0.1576,0.7048300536672629,0.9990503949925768,-0.00014980000000000548,0.9977303030303029,-0.0012227529343622101
"Inactive, LowSal, Retained",HasCard,0.0874,0.7055,0.0616,0.7048054919908466,0.9990155804264303,-6.0700000000003806e-05,0.9976472868217052,-0.00107859606950359
"High, HighSal",HasCard,0.0979,0.7055,0.069,0.7048008171603678,0.9990089541606914,-6.844999999999768e-05,0.9976314878892736,-0.001098480502171648
