CustomerId,Age,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Geography,Gender,IsActiveMember,HasCrCard,Exited,IQR_flagged,Zscore_flagged,ISO_flagged,DBSCAN_outlier,ISO_score,flag_sum,consensus_anomaly,KMeans_Cluster
15689152,38,683,126152.84,15378.75,3,1,Spain,Male,0,0,0,0,0,0,0,0.10800851047566878,0,0,0
15655389,41,638,131762.94,47675.29,1,1,France,Male,1,1,0,0,0,0,0,0.10801885761827706,0,0,0
15727021,30,727,119027.28,137903.54,8,2,Germany,Female,1,1,0,0,0,0,0,0.1080223418685971,0,0,1
15594786,34,772,111565.91,121073.23,7,1,Germany,Male,1,1,0,0,0,0,0,0.108048921487369,0,0,2
15695679,39,776,104349.45,79503.05,2,1,Spain,Male,0,0,0,0,0,0,0,0.10806258798995094,0,0,0
15614520,37,682,148580.12,35179.18,8,1,France,Female,0,1,0,0,0,0,0,0.10806790346420408,0,0,2
15757895,30,569,106629.49,44114.88,6,1,Germany,Male,1,0,0,0,0,0,0,0.10807006555786575,0,0,1
15776128,44,716,155114.9,133871.83,6,1,France,Female,0,0,0,0,0,0,0,0.10808350719655407,0,0,2
15792388,48,645,90612.34,149139.13,7,1,France,Female,1,1,0,0,0,0,0,0.10808518998163891,0,0,2
15742848,41,673,0.0,65657.29,5,1,France,Male,1,1,0,0,0,0,0,0.10810926344855015,0,0,2
15614847,45,674,72494.69,140041.78,6,1,France,Female,1,0,0,0,0,0,0,0.10812044720454955,0,0,2
15730868,41,747,0.0,22750.17,5,2,France,Male,1,1,0,0,0,0,0,0.10812220819791113,0,0,2
15787014,28,648,90371.09,146851.73,8,1,Germany,Female,1,1,0,0,0,0,0,0.10812972045002,0,0,1
15705890,45,674,142072.02,37013.29,7,1,France,Male,0,1,0,0,0,0,0,0.10812997403490793,0,0,2
15572408,39,714,149887.49,63846.36,3,2,Germany,Male,0,1,0,0,0,0,0,0.10814281438832957,0,0,0
15694852,29,575,121823.4,50368.87,4,2,France,Male,1,1,0,0,0,0,0,0.10815197423942247,0,0,1
15799042,38,611,0.0,63202.0,7,1,France,Male,1,1,0,0,0,0,0,0.10815382153048658,0,0,2
15783691,35,722,120171.58,125240.8,1,1,Spain,Female,0,1,0,0,0,0,0,0.10816330641605543,0,0,0
15600106,36,631,0.0,133141.34,1,2,France,Male,0,0,0,0,0,0,0,0.10818517345545775,0,0,0
15654964,48,608,75801.74,125762.95,7,1,Spain,Male,0,1,0,0,0,0,0,0.1081905417011178,0,0,2
15618155,45,663,83195.12,48682.1,5,1,France,Male,1,1,0,0,0,0,0,0.10819063124208933,0,0,2
15656717,30,687,0.0,179206.92,6,2,France,Female,0,0,0,0,0,0,0,0.10819155275365172,0,0,1
15573452,42,663,115930.87,19862.78,7,1,Germany,Male,0,1,0,0,0,0,0,0.10819627727413639,0,0,2
15758836,36,675,54098.18,54478.52,3,2,Spain,Male,1,0,0,0,0,0,0,0.10820098607925266,0,0,0
15702145,33,705,68423.89,64872.55,7,1,Spain,Male,1,1,0,0,0,0,0,0.10820503289237199,0,0,2
15685826,30,563,90727.79,122268.75,7,1,France,Male,0,1,0,0,0,0,0,0.10821028189882625,0,0,1
15796617,29,720,0.0,39925.52,2,2,France,Male,0,1,0,0,0,0,0,0.10823283024141683,0,0,1
15624528,26,664,116244.14,95145.14,7,2,Germany,Male,1,1,0,0,0,0,0,0.10824038763975313,0,0,1
15723481,42,728,0.0,41823.22,8,2,Spain,Male,1,0,0,0,0,0,0,0.10825440043128987,0,0,2
15756196,50,682,121818.84,124151.37,6,2,France,Male,1,0,0,0,0,0,0,0.10825922151750367,0,0,2
15603323,33,660,0.0,117834.91,1,2,Spain,Female,0,0,0,0,0,0,0,0.10825959634514842,0,0,0
15777452,46,587,88820.29,70224.34,6,1,France,Female,0,0,0,0,0,0,0,0.10831671365193735,0,0,2
15758513,43,569,0.0,52534.81,7,2,France,Male,0,1,0,0,0,0,0,0.10832318031108867,0,0,2
15705512,37,668,167864.4,115638.29,6,1,Germany,Female,0,1,0,0,0,0,0,0.10832929159773158,0,0,2
15670205,41,518,110624.99,89327.67,5,1,Germany,Female,0,1,0,0,0,0,0,0.10833627265810097,0,0,0
15723216,33,623,80002.33,104079.62,2,1,Germany,Male,1,1,0,0,0,0,0,0.10833749909264817,0,0,0
15692671,36,701,0.0,169161.46,8,2,Spain,Male,0,1,0,0,0,0,0,0.10833827376676947,0,0,2
15623220,45,723,0.0,37214.39,4,2,Spain,Female,0,1,0,0,0,0,0,0.10834112048683642,0,0,0
15783029,34,671,106603.74,26387.71,7,2,France,Male,1,1,0,0,0,0,0,0.1083514820421978,0,0,2
15808760,42,603,0.0,90437.87,6,1,Spain,Female,1,1,0,0,0,0,0,0.10836397187850438,0,0,2
15746569,38,589,0.0,95483.48,4,1,France,Male,0,1,1,0,0,0,0,0.10836948051759798,0,0,0
15605534,51,644,95560.04,72628.84,4,1,Germany,Female,0,0,1,0,0,0,0,0.10837789778149315,0,0,3
15714260,38,646,0.0,178752.73,2,2,France,Female,0,0,0,0,0,0,0,0.10837950470929836,0,0,0
15634267,42,717,0.0,172665.21,5,2,France,Male,0,1,0,0,0,0,0,0.10838223481525178,0,0,2
15636238,40,611,0.0,102547.56,1,2,France,Male,1,1,0,0,0,0,0,0.10838860755635382,0,0,0
15812356,40,722,89175.06,152883.95,6,2,Germany,Female,1,0,0,0,0,0,0,0.10838959340380067,0,0,2
15749671,35,794,0.0,68730.91,6,2,France,Male,1,1,0,0,0,0,0,0.10840202327739823,0,0,2
15660422,28,569,0.0,73977.23,7,2,France,Male,0,1,0,0,0,0,0,0.10841363792139197,0,0,1
15596522,42,692,0.0,145222.93,2,2,France,Female,0,1,0,0,0,0,0,0.10844039251624199,0,0,0
15668943,37,746,0.0,143194.05,2,2,France,Male,0,1,0,0,0,0,0,0.10844788210261058,0,0,0
15721307,37,694,95668.82,100335.55,1,2,Germany,Male,0,1,0,0,0,0,0,0.10844852614134964,0,0,0
15680141,35,759,147936.42,106785.7,7,1,Spain,Female,1,1,0,0,0,0,0,0.10847516375265703,0,0,2
15789313,44,595,96553.52,143952.24,4,2,Germany,Female,0,1,1,0,0,0,0,0.10847827770183133,0,0,0
15752300,47,607,148826.32,79450.61,4,1,Germany,Male,1,1,0,0,0,0,0,0.10848472752762944,0,0,0
15596021,44,598,0.0,148487.9,8,2,Spain,Male,0,1,0,0,0,0,0,0.10848610768880268,0,0,2
15728917,48,598,120682.53,30635.52,6,1,France,Male,0,1,1,0,0,0,0,0.1084916930837665,0,0,2
15583371,37,632,138207.08,60778.11,1,1,Spain,Male,0,1,1,0,0,0,0,0.10849620948158611,0,0,0
15625395,28,585,105795.9,41219.09,6,1,France,Female,1,1,0,0,0,0,0,0.1085058347282194,0,0,1
15657830,43,663,87624.03,149401.33,4,2,France,Male,0,1,0,0,0,0,0,0.1085130996858672,0,0,0
15812917,35,653,116662.96,23864.21,6,2,Spain,Male,1,1,0,0,0,0,0,0.10853828890547362,0,0,2
15794159,26,633,124281.84,60116.57,8,1,France,Female,1,1,0,0,0,0,0,0.10853960004705676,0,0,1
15763414,32,655,113447.01,82084.3,9,1,Germany,Male,0,1,0,0,0,0,0,0.10854740419464709,0,0,2
15809872,32,650,84906.45,163216.48,2,1,France,Male,0,1,0,0,0,0,0,0.10855228908377151,0,0,0
15589257,35,670,103465.02,174627.06,3,2,France,Female,1,1,0,0,0,0,0,0.10855726118646886,0,0,0
15757425,38,716,0.0,99661.46,1,2,France,Female,1,1,0,0,0,0,0,0.10857368841818837,0,0,0
15814664,33,740,126524.11,136869.31,2,1,Germany,Male,0,1,0,0,0,0,0,0.10858153509195573,0,0,0
15729412,38,682,107192.38,15669.17,4,1,France,Male,1,1,0,0,0,0,0,0.10858404538180089,0,0,0
15682728,32,774,0.0,114899.13,4,2,France,Female,0,0,0,0,0,0,0,0.10859064699106635,0,0,0
15740175,42,732,118889.66,87422.15,2,2,Germany,Female,0,0,0,0,0,0,0,0.10859430012239718,0,0,0
15567147,40,802,0.0,81908.09,4,2,Spain,Male,1,1,0,0,0,0,0,0.10859576272742893,0,0,0
15695078,32,699,0.0,170770.44,3,2,France,Male,1,1,0,0,0,0,0,0.10864365893644579,0,0,0
15591724,44,560,143244.97,98661.27,5,1,France,Female,0,1,0,0,0,0,0,0.10865034061899642,0,0,0
15688128,34,542,108653.93,144725.14,8,1,Spain,Male,1,0,0,0,0,0,0,0.10865214450594307,0,0,2
15764195,39,519,111900.14,97577.17,4,1,Spain,Male,1,1,0,0,0,0,0,0.10870939173242605,0,0,0
15793813,36,774,103688.19,118971.74,7,1,France,Male,1,0,0,0,0,0,0,0.10871596483226015,0,0,2
15638159,36,649,86607.39,19825.09,6,1,Spain,Female,0,0,0,0,0,0,0,0.10872731723550982,0,0,2
15721181,46,611,0.0,45886.33,6,2,Spain,Male,0,1,0,0,0,0,0,0.10876501138482159,0,0,2
15633608,33,641,146193.6,55796.83,2,2,France,Male,1,1,1,0,0,0,0,0.10877248247310572,0,0,0
15613216,39,639,141789.15,92455.96,1,1,Spain,Female,0,1,0,0,0,0,0,0.10877503148769402,0,0,0
15645942,40,689,0.0,164768.82,2,2,Spain,Male,1,1,0,0,0,0,0,0.10877920831369092,0,0,0
15732943,36,574,77967.5,167066.95,4,1,Spain,Male,0,1,1,0,0,0,0,0.10879492932555268,0,0,0
15619083,35,502,0.0,80618.47,6,2,France,Female,1,1,0,0,0,0,0,0.1088201940409339,0,0,2
15720838,31,689,139799.63,120663.57,3,1,Spain,Female,1,0,0,0,0,0,0,0.10882925059592108,0,0,0
15590476,28,589,0.0,151645.96,7,2,France,Male,0,1,0,0,0,0,0,0.1088449867456599,0,0,1
15624744,42,622,115766.26,72155.85,9,1,Germany,Male,0,0,1,0,0,0,0,0.10884896526668736,0,0,2
15609704,33,608,0.0,79304.38,4,1,France,Female,0,1,1,0,0,0,0,0.10885930549666228,0,0,0
15572145,34,767,0.0,94767.77,8,2,France,Female,0,1,0,0,0,0,0,0.1088748734282396,0,0,2
15792720,33,676,171490.78,79099.64,6,1,France,Male,0,0,0,0,0,0,0,0.10889186867657574,0,0,2
15669342,35,731,127862.93,139083.7,2,2,Germany,Male,0,1,0,0,0,0,0,0.1089081324911545,0,0,0
15567832,40,550,114354.95,54018.93,7,1,France,Female,0,1,0,0,0,0,0,0.10892970284315429,0,0,2
15602551,39,667,0.0,68873.8,9,2,Spain,Male,0,1,0,0,0,0,0,0.10893227218587537,0,0,2
15653952,38,581,135157.05,32919.42,3,1,Germany,Female,1,1,0,0,0,0,0,0.10894030221221107,0,0,0
15584928,32,594,120074.97,162961.79,4,2,Germany,Female,1,1,0,0,0,0,0,0.10894398146734108,0,0,0
15591091,44,644,73348.56,157166.79,5,1,France,Male,0,1,1,0,0,0,0,0.1089659201152211,0,0,2
15601892,33,563,0.0,68815.05,8,2,France,Male,1,0,0,0,0,0,0,0.10897144967168787,0,0,2
15582016,41,766,99208.46,62402.38,6,2,Spain,Male,0,1,0,0,0,0,0,0.10897473612414521,0,0,2
15662574,37,636,115137.26,52484.01,1,1,Spain,Male,0,1,0,0,0,0,0,0.10897652932877072,0,0,0
15650670,40,567,105222.86,93795.86,2,2,Germany,Female,0,1,0,0,0,0,0,0.1089987361117396,0,0,0
15566988,46,656,141535.52,50595.15,7,1,Germany,Female,0,1,1,0,0,0,0,0.10901329408152427,0,0,2
15747647,27,589,0.0,144181.48,4,2,Spain,Female,0,1,0,0,0,0,0,0.10901350664146225,0,0,1
15743532,27,704,147004.34,64381.33,5,1,Germany,Male,0,1,1,0,0,0,0,0.10902688829104062,0,0,1
15580684,29,706,112564.62,42334.38,5,1,France,Female,0,1,0,0,0,0,0,0.10903062866133478,0,0,1
15811978,46,693,104763.41,62368.33,2,1,Germany,Male,1,1,0,0,0,0,0,0.10904337111101392,0,0,0
15719624,38,669,121858.98,130755.34,9,1,France,Female,0,1,0,0,0,0,0,0.10904881517346038,0,0,2
15652180,30,582,0.0,132029.95,2,2,France,Male,1,1,0,0,0,0,0,0.10905982434311201,0,0,1
15806837,37,669,0.0,132540.33,4,1,France,Male,0,1,0,0,0,0,0,0.10906119009869991,0,0,0
15720814,36,670,84266.44,38614.69,2,2,Germany,Female,0,0,0,0,0,0,0,0.10908309051074405,0,0,0
15685829,37,551,0.0,50578.4,3,2,France,Male,1,1,0,0,0,0,0,0.1091127451858635,0,0,0
15730830,30,752,0.0,104991.28,3,2,France,Female,1,1,0,0,0,0,0,0.1091158062843795,0,0,1
15592578,41,614,146997.64,137791.18,7,2,Spain,Female,0,0,0,0,0,0,0,0.1091200132021945,0,0,2
15766172,34,541,128743.55,134851.12,3,1,France,Male,0,1,0,0,0,0,0,0.10912103832341269,0,0,0
15805261,29,700,0.0,152097.02,8,2,Spain,Male,1,0,0,0,0,0,0,0.10913241675107355,0,0,1
15591512,33,564,115761.51,112350.21,2,1,Germany,Female,1,0,1,0,0,0,0,0.10914625402524902,0,0,0
15602282,45,587,134980.74,123309.57,8,1,Germany,Female,1,1,1,0,0,0,0,0.10916339581631684,0,0,2
15647842,48,601,120782.7,63940.68,8,1,Germany,Female,0,1,1,0,0,0,0,0.10916982616792648,0,0,2
15601550,36,595,85768.42,24802.77,6,1,Spain,Male,1,1,0,0,0,0,0,0.10919083271517455,0,0,2
15746338,40,565,0.0,129956.13,2,2,France,Female,1,1,0,0,0,0,0,0.1091986888356295,0,0,0
15813140,41,543,0.0,143980.29,5,2,Spain,Male,1,0,0,0,0,0,0,0.10922340571654487,0,0,0
15591036,43,577,127940.47,125140.72,3,1,Germany,Female,0,0,1,0,0,0,0,0.10922840108637344,0,0,0
15576676,28,706,124923.35,50299.14,6,2,Germany,Female,1,1,0,0,0,0,0,0.10923593116228164,0,0,1
15690733,45,608,0.0,36697.48,4,2,Spain,Male,0,0,1,0,0,0,0,0.10923968933379652,0,0,0
15648638,34,629,0.0,190347.72,6,2,Spain,Male,0,1,0,0,0,0,0,0.10924923399431863,0,0,2
15754494,33,585,152805.05,63239.65,4,1,France,Female,0,1,0,0,0,0,0,0.10925046965106733,0,0,0
15625623,45,567,0.0,121053.19,4,2,France,Female,1,0,0,0,0,0,0,0.10927766753401252,0,0,0
15815615,36,681,141952.07,185144.08,5,1,France,Male,1,1,0,0,0,0,0,0.10927821772610918,0,0,2
15767908,38,567,127678.8,45422.89,6,2,France,Male,0,0,0,0,0,0,0,0.1092850604288263,0,0,2
15651144,35,632,150561.03,64722.61,2,2,Germany,Female,0,0,0,0,0,0,0,0.10930408334207298,0,0,0
15607509,38,539,0.0,47388.41,5,2,France,Male,0,1,0,0,0,0,0,0.10931703138877819,0,0,0
15624995,31,714,152926.6,50899.91,6,1,Spain,Female,1,1,0,0,0,0,0,0.10931732077771567,0,0,2
15677243,43,538,0.0,126933.73,5,2,Spain,Male,0,1,0,0,0,0,0,0.10934416995923107,0,0,0
15574012,44,645,113755.78,149756.71,8,2,Spain,Male,0,1,1,0,0,0,0,0.10934631564157937,0,0,2
15710689,40,578,63609.92,74965.61,6,1,Spain,Male,0,0,1,0,0,0,0,0.10934846222804018,0,0,2
15648362,45,728,108924.33,84300.4,3,2,Germany,Male,0,1,1,0,0,0,0,0.1093562865123448,0,0,0
15640825,46,695,122549.64,56297.85,3,1,Spain,Male,1,1,0,0,0,0,0,0.1093598648226543,0,0,0
15627854,44,707,0.0,135077.01,3,2,Spain,Male,1,1,0,0,0,0,0,0.10937674752022475,0,0,0
15748854,28,723,91938.31,143481.85,5,1,Germany,Female,0,1,0,0,0,0,0,0.10937865368268657,0,0,1
15625716,33,637,113913.53,65316.5,9,1,France,Female,1,0,0,0,0,0,0,0.10940358982682219,0,0,2
15780256,34,630,0.0,114006.35,9,2,France,Male,1,1,0,0,0,0,0,0.10940552362582184,0,0,2
15618661,30,535,103804.97,125710.53,6,1,France,Male,1,1,0,0,0,0,0,0.10941344826223459,0,0,1
15574283,31,580,0.0,64014.24,2,2,France,Male,1,0,0,0,0,0,0,0.10941521268280824,0,0,0
15746139,33,596,139451.67,63142.12,2,1,France,Male,0,0,0,0,0,0,0,0.1094180884740848,0,0,0
15573730,42,586,126704.49,41682.3,6,2,Germany,Male,0,1,0,0,0,0,0,0.10943776652515946,0,0,2
15709135,30,691,101231.77,156529.44,7,2,Germany,Male,0,0,0,0,0,0,0,0.10943850525296306,0,0,1
15688868,26,684,87098.91,106095.82,5,1,France,Female,0,0,0,0,0,0,0,0.10943986225511632,0,0,1
15680855,33,637,145731.83,109219.43,2,1,France,Male,1,0,0,0,0,0,0,0.10944804346784792,0,0,0
15605918,43,635,78992.75,153265.31,5,2,Germany,Male,0,0,0,0,0,0,0,0.10945480603812013,0,0,0
15578738,32,609,71872.19,151924.9,7,1,France,Male,1,1,0,0,0,0,0,0.10946023067935845,0,0,2
15778395,34,762,88815.56,68562.26,4,2,Germany,Male,0,1,1,0,0,0,0,0.10946043801458871,0,0,0
15722083,39,591,0.0,42392.24,8,2,Spain,Male,0,0,0,0,0,0,0,0.10946094682459195,0,0,2
15645059,28,711,0.0,105159.89,8,2,France,Female,0,0,0,0,0,0,0,0.10946202853118714,0,0,1
15772383,36,613,131307.11,83343.73,9,1,France,Male,0,0,0,0,0,0,0,0.10950866175366719,0,0,2
15709451,35,646,121952.75,142839.82,1,2,Germany,Female,1,1,0,0,0,0,0,0.10951916830764602,0,0,0
15682585,35,593,114193.24,71154.1,9,1,France,Male,0,1,0,0,0,0,0,0.10953203486682755,0,0,2
15709412,30,776,0.0,63908.86,6,2,Spain,Male,1,0,0,0,0,0,0,0.10953979082563425,0,0,1
15601627,33,587,148163.57,122925.4,8,1,France,Male,0,0,0,0,0,0,0,0.10954328205558689,0,0,2
15787161,46,591,129269.27,163504.33,4,1,Germany,Male,0,1,0,0,0,0,0,0.10955699050145462,0,0,0
15791535,28,592,137222.77,39608.58,5,1,France,Male,0,0,0,0,0,0,0,0.10956168869915933,0,0,1
15735106,28,647,149594.02,102325.19,6,2,Spain,Male,0,1,0,0,0,0,0,0.10956290340722136,0,0,1
15620123,39,605,111169.91,9641.4,6,1,France,Male,0,0,0,0,0,0,0,0.10959491218279366,0,0,2
15614778,31,579,0.0,26149.25,6,2,France,Male,0,1,0,0,0,0,0,0.10959575321318771,0,0,2
15588535,39,750,0.0,19264.33,6,2,Spain,Female,0,0,0,0,0,0,0,0.10965402436325788,0,0,2
15746190,28,624,0.0,104353.26,2,2,Spain,Female,1,0,0,0,0,0,0,0.10966597319887134,0,0,1
15751531,41,598,0.0,161954.43,8,2,Spain,Male,1,1,0,0,0,0,0,0.10966989852619613,0,0,2
15725039,32,702,71667.74,126082.18,8,1,Spain,Male,1,1,0,0,0,0,0,0.10967161905293843,0,0,2
15705515,40,587,138241.9,159418.1,5,2,Germany,Male,0,1,0,0,0,0,0,0.10967163469927282,0,0,0
15619674,35,649,108306.44,192486.24,4,1,France,Female,1,1,0,0,0,0,0,0.10967512771914745,0,0,0
15775891,48,634,107247.69,103712.05,2,1,Germany,Male,1,1,1,0,0,0,0,0.10969034411114847,0,0,0
15808386,45,721,138523.2,59604.45,7,1,Germany,Female,0,0,1,0,0,0,0,0.10972191590531138,0,0,2
15753639,37,608,146093.39,160593.41,5,2,France,Male,0,0,0,0,0,0,0,0.10974022931228322,0,0,0
15675431,34,563,0.0,36536.93,6,2,France,Female,0,0,0,0,0,0,0,0.10974939994503052,0,0,2
15715750,44,646,113063.83,53072.49,2,1,Germany,Female,0,0,1,0,0,0,0,0.10975603921939425,0,0,0
15791501,43,590,0.0,143628.31,8,2,France,Male,1,1,0,0,0,0,0,0.10976901277785528,0,0,2
15774192,38,539,105435.74,80575.44,8,1,Germany,Female,0,0,1,0,0,0,0,0.10977448434133263,0,0,2
15773322,44,536,121898.82,131007.18,4,1,Germany,Female,0,0,0,0,0,0,0,0.10977650336883321,0,0,0
15795151,38,705,123894.43,21177.1,3,1,France,Female,0,1,0,0,0,0,0,0.10978033744789539,0,0,0
15715888,38,591,142289.28,119638.85,2,1,France,Female,1,0,0,0,0,0,0,0.10978658824820176,0,0,0
15788126,38,689,121021.05,12182.15,6,1,Spain,Female,1,1,0,0,0,0,0,0.10979788870790852,0,0,2
15710053,44,667,140406.68,57164.19,5,2,Germany,Female,1,0,0,0,0,0,0,0.10980698686446028,0,0,0
15740356,26,660,115021.76,162443.05,4,1,Germany,Male,1,0,0,0,0,0,0,0.10980900171627184,0,0,1
15573152,41,620,0.0,88852.47,9,2,France,Female,0,0,0,0,0,0,0,0.10981509817451085,0,0,2
15627881,30,603,0.0,47536.46,8,2,France,Male,1,1,0,0,0,0,0,0.10981570770444182,0,0,1
15800811,40,702,148556.74,146056.29,3,1,France,Male,1,0,0,0,0,0,0,0.10982076100383442,0,0,0
15722212,41,696,0.0,28276.83,8,2,France,Female,0,0,0,0,0,0,0,0.10982133602888228,0,0,2
15595010,39,694,0.0,99924.04,9,2,Spain,Female,0,0,0,0,0,0,0,0.10982768173442492,0,0,2
15610337,35,666,104832.49,175015.12,2,1,Spain,Male,0,1,0,0,0,0,0,0.10983000093000805,0,0,0
15699486,34,745,132944.53,31802.92,7,1,Spain,Male,1,1,0,0,0,0,0,0.10985445087069018,0,0,2
15799998,30,608,85859.76,142730.27,8,1,France,Female,0,0,0,0,0,0,0,0.10987111243884862,0,0,1
15627305,35,606,0.0,106837.06,7,1,Spain,Male,0,1,1,0,0,0,0,0.10987319136211976,0,0,2
15724181,47,647,105603.21,157360.9,5,2,Spain,Male,1,1,0,0,0,0,0,0.10987492871046672,0,0,2
15641389,48,659,123593.22,82469.06,4,2,Germany,Male,0,1,1,0,0,0,0,0.10988108897674853,0,0,0
15729763,34,655,116114.93,49492.15,1,1,Spain,Male,1,1,0,0,0,0,0,0.10988286516868345,0,0,0
15807837,30,640,107499.7,187632.22,6,1,France,Female,1,1,0,0,0,0,0,0.10988548565065731,0,0,1
15757434,28,599,119706.22,31190.42,7,1,France,Male,0,0,0,0,0,0,0,0.10990485695214375,0,0,1
15764409,37,613,108286.5,114153.44,9,1,France,Male,1,1,0,0,0,0,0,0.10992060728852526,0,0,2
15579914,30,633,109786.82,139712.81,2,2,Germany,Male,1,1,0,0,0,0,0,0.10996459309658335,0,0,1
15767804,44,729,0.0,151733.43,6,2,France,Male,0,1,0,0,0,0,0,0.10996589589513922,0,0,2
15723856,29,602,88814.4,62487.97,3,2,France,Female,1,1,0,0,0,0,0,0.10998993484197084,0,0,1
15620000,34,760,121303.77,59325.21,6,2,Germany,Male,1,1,0,0,0,0,0,0.10999906869221182,0,0,2
15650018,43,681,154100.3,114659.81,8,1,France,Female,0,0,0,0,0,0,0,0.11000266492991617,0,0,2
15805062,38,667,87202.38,77866.91,1,1,Spain,Male,1,1,0,0,0,0,0,0.11001163216032112,0,0,0
15646535,46,578,113226.47,56770.76,5,1,France,Male,0,1,0,0,0,0,0,0.11001739471446309,0,0,0
15780038,38,756,119208.85,169763.89,6,1,Spain,Male,0,1,1,0,0,0,0,0.11003978494565814,0,0,2
15783752,29,752,129514.99,102930.46,4,1,Germany,Male,1,1,0,0,0,0,0,0.11008907747599517,0,0,1
15615828,34,550,122359.5,116495.55,8,1,France,Male,0,0,0,0,0,0,0,0.1101209214746176,0,0,2
15734659,46,640,107978.4,155876.06,5,2,Germany,Female,0,1,0,0,0,0,0,0.11012768876782003,0,0,0
15750258,32,675,155663.31,97658.66,2,1,France,Female,0,1,0,0,0,0,0,0.1101303455058138,0,0,0
15595153,44,644,106022.73,148727.42,8,2,Germany,Female,0,0,0,0,0,0,0,0.1101350588099762,0,0,2
15645772,33,661,0.0,84174.81,9,2,France,Male,1,1,0,0,0,0,0,0.11017847264622099,0,0,2
15809509,29,699,125689.29,151623.71,3,1,France,Male,1,1,0,0,0,0,0,0.11018044922562709,0,0,1
15644977,31,776,0.0,92647.94,5,2,France,Female,0,1,0,0,0,0,0,0.11018910947502852,0,0,2
15572467,37,506,0.0,127543.81,5,2,France,Male,1,1,0,0,0,0,0,0.11019608555820809,0,0,0
15658148,38,657,0.0,185827.74,7,2,France,Male,0,1,0,0,0,0,0,0.11019612859881572,0,0,2
15756167,43,762,134204.67,139971.01,5,1,Spain,Female,1,1,0,0,0,0,0,0.1101970826688436,0,0,2
15742204,31,579,139729.54,135815.38,6,1,Germany,Male,1,0,0,0,0,0,0,0.11020093617382881,0,0,2
15779743,44,633,0.0,29761.29,7,2,France,Female,0,1,0,0,0,0,0,0.11020767111176266,0,0,2
15796071,29,657,83889.03,153059.62,7,1,Spain,Male,0,1,0,0,0,0,0,0.1102227999478847,0,0,1
15626243,30,618,133844.22,31406.93,3,1,France,Male,1,1,0,0,0,0,0,0.1102273747130953,0,0,1
15612524,41,643,127841.52,172363.41,2,1,Germany,Male,0,1,0,0,0,0,0,0.11023562775168455,0,0,0
15645593,41,599,91328.71,115724.78,2,1,France,Female,0,1,0,0,0,0,0,0.11025688480220164,0,0,0
15640260,32,595,131081.66,69428.79,8,2,Germany,Male,1,1,0,0,0,0,0,0.11026120896808161,0,0,2
15803790,37,638,89728.86,37294.88,2,2,Germany,Male,1,1,0,0,0,0,0,0.11027001528728597,0,0,0
15565996,44,653,0.0,154639.72,8,2,France,Male,1,1,0,0,0,0,0,0.11027657616930753,0,0,2
15765650,40,501,114655.58,126535.92,5,1,Germany,Male,0,0,0,0,0,0,0,0.11028225090040089,0,0,0
15749851,26,702,135219.57,59747.63,4,1,Spain,Female,1,0,0,0,0,0,0,0.11028818789711703,0,0,1
15694253,41,686,152105.57,132374.41,7,2,France,Female,1,0,0,0,0,0,0,0.11029041150242003,0,0,2
15756538,37,654,0.0,71492.28,5,1,France,Female,1,0,0,0,0,0,0,0.11029251721034095,0,0,0
15741643,35,777,122917.69,76169.68,7,1,Germany,Male,1,1,0,0,0,0,0,0.11031374756866935,0,0,2
15591577,35,584,146311.58,105443.47,3,1,France,Male,1,1,0,0,0,0,0,0.1103159487868578,0,0,0
15571529,48,650,138232.24,57594.78,7,1,Germany,Female,0,1,0,0,0,0,0,0.11033419812056788,0,0,2
15671917,46,666,123873.19,177844.06,5,1,France,Male,1,1,0,0,0,0,0,0.11034024755239746,0,0,2
15777179,35,687,0.0,73133.82,9,2,France,Male,1,0,0,0,0,0,0,0.11034096422134182,0,0,2
15620323,42,652,83492.07,37914.12,3,2,Spain,Female,0,1,0,0,0,0,0,0.11034158218973544,0,0,0
15606901,43,728,0.0,40023.7,7,2,France,Male,0,1,0,0,0,0,0,0.11035134482078535,0,0,2
15782806,28,718,0.0,146875.86,6,2,Spain,Male,0,1,0,0,0,0,0,0.11035846209741396,0,0,1
15686302,31,745,124328.84,140451.52,3,1,Spain,Female,1,1,0,0,0,0,0,0.11038734052482174,0,0,0
15624391,30,595,100683.54,178361.04,5,1,Spain,Female,1,1,0,0,0,0,0,0.11041091643561002,0,0,1
15660840,30,723,124119.54,162198.32,3,1,France,Male,0,1,0,0,0,0,0,0.11043086625592158,0,0,1
15571666,30,642,134497.27,43250.54,8,1,Germany,Male,0,0,0,0,0,0,0,0.11044875166128909,0,0,1
15764237,33,663,0.0,91514.62,9,2,Spain,Male,0,0,0,0,0,0,0,0.11047937718524264,0,0,2
15801821,38,691,0.0,44653.5,1,2,France,Male,0,0,0,0,0,0,0,0.1104814882836549,0,0,0
15759387,38,598,101487.18,75959.1,1,1,Germany,Male,1,1,1,0,0,0,0,0.11049269692117952,0,0,0
15649060,31,727,82729.47,60212.51,3,2,Germany,Female,0,1,0,0,0,0,0,0.11049671107366221,0,0,0
15725698,35,520,115680.81,90280.7,4,1,Spain,Female,1,1,0,0,0,0,0,0.11051425279468713,0,0,0
15783030,40,685,0.0,72852.74,7,1,France,Female,0,1,1,0,0,0,0,0.11051612949964484,0,0,2
